record_id,subject_id,t_center,original_index,pm_anomaly_score,pm_anomaly_score_max,feature_anomaly_score,combined_anomaly_score,anomaly_threshold,is_anomaly,target_attention,target_engagement,target_excitement,target_stress,target_relaxation,target_interest,target_focus
Old_EEG__8191f1d9__day1____2023.12.22T16.25.50p03.00,8191f1d9,1370.0,10935,1.2389630272569212,4.4449394304362,997.165,149.07940335393462,20.37091060104527,True,0.500287,0.641928,0.682251,0.354335,0.697059,0.398325,0.21519
Old_EEG__8191f1d9__day1____2023.12.22T16.25.50p03.00,8191f1d9,1380.0,10936,0.820422562954961,5.622318827110756,3123.8186,465.1744102340427,20.37091060104527,True,0.426161,0.631147,0.490537,0.333478,0.697059,0.431057,0.268164
Old_EEG__8191f1d9__day1____2023.12.22T16.25.50p03.00,8191f1d9,1390.0,10937,0.8567576753836641,5.330164516475528,505.5979,75.04039696462772,20.37091060104527,True,0.412843,0.604149,0.589626,0.315735,0.697059,0.360877,0.290188
Old_EEG__8191f1d9__day1____2023.12.22T16.25.50p03.00,8191f1d9,1400.0,10938,0.7727480170837184,2.0925383434293856,294.28952,43.430391706184196,20.37091060104527,True,0.467928,0.568719,0.174985,0.234582,0.697059,0.35737,0.240967
Old_EEG__8191f1d9__day1____2023.12.22T16.25.50p03.00,8191f1d9,1410.0,10939,0.5396104048407889,1.0944955034189223,310.7287,46.35499201734625,20.37091060104527,True,0.465893,0.599332,0.311478,0.247619,0.697059,0.370627,0.216478
Old_EEG__8191f1d9__day1____2023.12.22T16.25.50p03.00,8191f1d9,1420.0,10940,0.6256474614963542,1.0069738714551923,668.32,99.4736699567524,20.37091060104527,True,0.490477,0.611661,0.52574,0.245885,0.697059,0.384068,0.230475
Old_EEG__8191f1d9__day1____2023.12.22T16.25.50p03.00,8191f1d9,1430.0,10941,0.6665559601423193,1.2280155825984675,816.9877,121.54716511102427,20.37091060104527,True,0.40455,0.652971,0.462651,0.221633,0.697059,0.407135,0.225416
Old_EEG__8191f1d9__day1____2023.12.22T16.25.50p03.00,8191f1d9,1440.0,10942,0.6212201441795394,1.4666244318671233,599.55524,89.23428440971155,20.37091060104527,True,0.402566,0.659365,0.696798,0.262503,0.697059,0.420461,0.269504
Old_EEG__8191f1d9__day1____2023.12.22T16.25.50p03.00,8191f1d9,1450.0,10943,0.8711424196278286,3.8653945103194753,969.9056,144.2680276561813,20.37091060104527,True,0.389708,0.709034,0.263236,0.246531,0.697059,0.409319,0.260914
Old_EEG__8191f1d9__day1____2023.12.22T16.25.50p03.00,8191f1d9,1460.0,10944,0.7771377653284681,3.2392609291010896,2141.1035,318.66241888413725,20.37091060104527,True,0.437996,0.718404,0.369252,0.247465,0.697059,0.455716,0.227975
Old_EEG__8191f1d9__day1____2023.12.22T16.25.50p03.00,8191f1d9,1470.0,10945,1.3413175832428645,7.979773578254564,3727.4749,556.200965058314,20.37091060104527,True,0.444885,0.755897,0.384237,0.258184,0.697059,0.556034,0.225859
Old_EEG__8191f1d9__day1____2023.12.22T16.25.50p03.00,8191f1d9,1480.0,10946,1.5479050834581176,4.787139784551836,3160.428,472.11139479418796,20.37091060104527,True,0.505808,0.745021,0.800745,0.579684,0.697059,0.56589,0.401243
Old_EEG__8191f1d9__day1____2023.12.22T16.25.50p03.00,8191f1d9,1490.0,10947,1.0764752739055128,4.768821565401831,3711.7231,553.3143159010253,20.37091060104527,True,0.484365,0.704173,0.569977,0.402677,0.697059,0.502095,0.350248
Old_EEG__8191f1d9__day1____2023.12.22T16.25.50p03.00,8191f1d9,1500.0,10948,1.3023465258097697,7.339306327107831,6096.0254,909.1199873343031,20.37091060104527,True,0.457553,0.757813,0.563888,0.296406,0.697059,0.595128,0.326488
Old_EEG__8191f1d9__day1____2023.12.22T16.25.50p03.00,8191f1d9,1510.0,10949,1.4606498120768023,4.864666136640746,4757.187,709.9076847845345,20.37091060104527,True,0.453539,0.799871,0.943555,0.488827,0.697059,0.605713,0.456491
Old_EEG__8191f1d9__day1____2023.12.22T16.25.50p03.00,8191f1d9,1520.0,10950,1.0562701674009904,4.490743608589585,3963.2886,590.7653737357242,20.37091060104527,True,0.463029,0.780093,0.639484,0.42385,0.697059,0.545081,0.465325
Old_EEG__8191f1d9__day1____2023.12.22T16.25.50p03.00,8191f1d9,1530.0,10951,1.3295750495340894,5.054196540998575,4369.417,651.8493641153243,20.37091060104527,True,0.451155,0.786832,0.238702,0.260876,0.697059,0.47804,0.331999
Old_EEG__8191f1d9__day1____2023.12.22T16.25.50p03.00,8191f1d9,1540.0,10952,1.0213172508893662,4.950719539680841,2035.9583,303.45350066227155,20.37091060104527,True,0.429241,0.779343,0.441152,0.261045,0.697059,0.543904,0.299703
Old_EEG__8191f1d9__day1____2023.12.22T16.25.50p03.00,8191f1d9,1550.0,10953,0.920232107941358,5.206994356028504,1643.6593,244.7812392931214,20.37091060104527,True,0.422654,0.769125,0.437334,0.289353,0.697059,0.475125,0.276636
Old_EEG__8191f1d9__day1____2023.12.22T16.25.50p03.00,8191f1d9,1560.0,10954,1.0034489078541147,4.256826508225734,1160.9294,173.0066968218911,20.37091060104527,True,0.45471,0.695601,0.451157,0.286306,0.697059,0.437311,0.266245
Old_EEG__8191f1d9__day1____2023.12.22T16.25.50p03.00,8191f1d9,1570.0,10955,0.8256471136815713,2.894278980782653,2020.1151,300.6939870188082,20.37091060104527,True,0.426781,0.727517,0.207227,0.253454,0.697059,0.479784,0.20877
Old_EEG__8191f1d9__day1____2023.12.22T16.25.50p03.00,8191f1d9,1580.0,10956,0.6566474144516865,1.8132812724960654,3017.0308,449.45200146330836,20.37091060104527,True,0.496749,0.725096,0.403855,0.326915,0.697059,0.463252,0.216912
Old_EEG__8191f1d9__day1____2023.12.22T16.25.50p03.00,8191f1d9,1590.0,10957,1.2989281763916007,6.335306875069986,3290.5278,490.9940713972343,20.37091060104527,True,0.442189,0.742669,0.747454,0.337192,0.697059,0.544865,0.268146
Old_EEG__8191f1d9__day1____2023.12.22T16.25.50p03.00,8191f1d9,1600.0,10958,0.8821071042150227,4.496411590872914,2468.8872,367.69191300155677,20.37091060104527,True,0.407831,0.775809,0.72947,0.303678,0.697059,0.529842,0.32458
Old_EEG__8191f1d9__day1____2023.12.22T16.25.50p03.00,8191f1d9,1610.0,10959,0.8322466375988513,5.700466240817332,862.42206,128.16999124928134,20.37091060104527,True,0.424974,0.723824,0.654658,0.25526,0.697059,0.45545,0.341048
Old_EEG__8191f1d9__day1____2023.12.22T16.25.50p03.00,8191f1d9,1620.0,10960,0.6863190319419169,1.7705309838558545,756.23413,112.45249952488061,20.37091060104527,True,0.407505,0.719933,0.710668,0.295885,0.697059,0.444177,0.379711
Old_EEG__8191f1d9__day1____2023.12.22T16.25.50p03.00,8191f1d9,1630.0,10961,0.7694361189352421,2.2671422740257055,787.3734,116.92415964532397,20.37091060104527,True,0.478446,0.707908,0.232683,0.261881,0.697059,0.413457,0.343635
Old_EEG__8191f1d9__day1____2023.12.22T16.25.50p03.00,8191f1d9,1640.0,10962,0.6536221317857195,1.6398209206223893,1828.3448,272.3016656106124,20.37091060104527,True,0.502645,0.704147,0.202941,0.250539,0.697059,0.422934,0.25924
Old_EEG__8191f1d9__day1____2023.12.22T16.25.50p03.00,8191f1d9,1650.0,10963,0.5709122270943245,1.350380849015333,629.2839,93.76731749598294,20.37091060104527,True,0.430507,0.669191,0.283104,0.327445,0.697059,0.415831,0.24171
Old_EEG__8191f1d9__day1____2023.12.22T16.25.50p03.00,8191f1d9,1660.0,10964,0.9333970509364203,4.881643161302786,444.52246,66.09399528556878,20.37091060104527,True,0.407376,0.639006,0.500731,0.291747,0.697059,0.387385,0.207453
Old_EEG__8191f1d9__day1____2023.12.22T16.25.50p03.00,8191f1d9,1670.0,10965,0.7964775428555151,3.3948720525780582,1492.8428,222.05228805616895,20.37091060104527,True,0.442713,0.674732,0.755623,0.324859,0.697059,0.435552,0.271853
Old_EEG__8191f1d9__day1____2023.12.22T16.25.50p03.00,8191f1d9,1680.0,10966,1.2469801406145735,3.1523121149097193,2269.0715,338.65501870389886,20.37091060104527,True,0.376852,0.743608,0.8673,0.47355,0.697059,0.48096,0.411596
Old_EEG__8191f1d9__day1____2023.12.22T16.25.50p03.00,8191f1d9,1690.0,10967,1.4803689437856202,9.206038792642593,4146.382,618.9161479498279,20.37091060104527,True,0.372507,0.771623,0.356691,0.394625,0.697059,0.560918,0.367404
Old_EEG__8191f1d9__day1____2023.12.22T16.25.50p03.00,8191f1d9,1700.0,10968,1.0208761580315184,4.225089923853385,2073.1946,309.00213279966147,20.37091060104527,True,0.398743,0.724345,0.192781,0.328308,0.697059,0.517441,0.315097
Old_EEG__8191f1d9__day1____2023.12.22T16.25.50p03.00,8191f1d9,1710.0,10969,1.5661520229573545,9.459134241953414,694.1717,104.58864002368256,20.37091060104527,True,0.418008,0.663236,0.565796,0.567964,0.697059,0.400296,0.373396
Old_EEG__8191f1d9__day1____2023.12.22T16.25.50p03.00,8191f1d9,1720.0,10970,1.224452015036116,3.542351742846396,3574.2073,533.1207874809331,20.37091060104527,True,0.383009,0.66146,0.599981,0.710287,0.697059,0.432358,0.45911
Old_EEG__8191f1d9__day1____2023.12.22T16.25.50p03.00,8191f1d9,1730.0,10971,1.0669750232839306,5.399371196488898,323.9048,48.38958542698085,20.37091060104527,True,0.346612,0.715039,0.486447,0.353868,0.697059,0.435705,0.305771
Old_EEG__8191f1d9__day1____2023.12.22T16.25.50p03.00,8191f1d9,1740.0,10972,0.875194580089935,2.540474773243453,3251.8274,484.3637854194745,20.37091060104527,True,0.317825,0.683234,0.47473,0.299897,0.697059,0.468601,0.293813
Old_EEG__8191f1d9__day1____2023.12.22T16.25.50p03.00,8191f1d9,1750.0,10973,1.143986899001941,4.038239399962366,3580.9746,533.9655980484099,20.37091060104527,True,0.308237,0.669928,0.794094,0.578683,0.697059,0.489844,0.447965
Old_EEG__8191f1d9__day1____2023.12.22T16.25.50p03.00,8191f1d9,1760.0,10974,1.0414302124128212,4.3131535128701195,4210.1665,627.5288055495316,20.37091060104527,True,0.361246,0.689246,0.807085,0.481635,0.697059,0.548456,0.45122
Old_EEG__8191f1d9__day1____2023.12.22T16.25.50p03.00,8191f1d9,1770.0,10975,0.9761835539110487,3.4409123978465472,5370.456,800.3204274420492,20.37091060104527,True,0.398326,0.758756,0.886552,0.420278,0.697059,0.574781,0.471259
Old_EEG__8191f1d9__day1____2023.12.22T16.25.50p03.00,8191f1d9,1780.0,10976,1.0115203494232239,4.231120863562765,3955.3042,589.4843392666735,20.37091060104527,True,0.369129,0.767557,0.828759,0.391906,0.697059,0.597015,0.503918
Old_EEG__8191f1d9__day1____2023.12.22T16.25.50p03.00,8191f1d9,1790.0,10977,1.2245059377613765,5.060350653226469,3261.9797,486.5878772269031,20.37091060104527,True,0.372418,0.770186,0.390165,0.295484,0.697059,0.529904,0.428495
Old_EEG__8191f1d9__day1____2023.12.22T16.25.50p03.00,8191f1d9,1800.0,10978,1.0625950939146582,5.032120050445201,3255.1091,485.23436452590374,20.37091060104527,True,0.370268,0.733641,0.622997,0.469467,0.697059,0.51153,0.447608
Old_EEG__8191f1d9__day1____2023.12.22T16.25.50p03.00,8191f1d9,1810.0,10979,1.0055088753440082,4.150421202386568,4545.0464,677.3647414254168,20.37091060104527,True,0.394736,0.753965,0.805707,0.40144,0.697059,0.568291,0.45036
Old_EEG__8191f1d9__day1____2023.12.22T16.25.50p03.00,8191f1d9,1820.0,10980,1.2093995781118032,4.271374208227305,6291.961,938.1321388157099,20.37091060104527,True,0.389334,0.764727,0.39645,0.293962,0.697059,0.610651,0.366893
Old_EEG__8191f1d9__day1____2023.12.22T16.25.50p03.00,8191f1d9,1830.0,10981,1.2172298019532521,4.131504428503486,3413.7607,509.19382392729545,20.37091060104527,True,0.377981,0.772996,0.560285,0.534612,0.697059,0.604534,0.4197
Old_EEG__8191f1d9__day1____2023.12.22T16.25.50p03.00,8191f1d9,1840.0,10982,1.0356873528033603,5.416410003555137,2615.418,389.8428294530622,20.37091060104527,True,0.369282,0.75372,0.583135,0.403394,0.697059,0.533373,0.379597
Old_EEG__8191f1d9__day1____2023.12.22T16.25.50p03.00,8191f1d9,1850.0,10983,0.729981719737655,2.4424313759192287,2853.964,424.99998723022765,20.37091060104527,True,0.378115,0.767992,0.524606,0.340194,0.697059,0.55414,0.341408
Old_EEG__8191f1d9__day1____2023.12.22T16.25.50p03.00,8191f1d9,1860.0,10984,1.0206565777627479,4.184796314973855,2528.1147,376.80097170910267,20.37091060104527,True,0.380881,0.754226,0.289904,0.294223,0.697059,0.496988,0.291721
Old_EEG__8191f1d9__day1____2023.12.22T16.25.50p03.00,8191f1d9,1870.0,10985,0.9915695152279831,4.858847435707143,4243.1865,632.348451321073,20.37091060104527,True,0.391177,0.740341,0.246936,0.255646,0.697059,0.561807,0.217854
Old_EEG__8191f1d9__day1____2023.12.22T16.25.50p03.00,8191f1d9,1880.0,10986,0.7688362352183854,2.2572407049762093,3377.4045,502.93212515785194,20.37091060104527,True,0.392884,0.732548,0.306034,0.271441,0.697059,0.54415,0.197918
Old_EEG__8191f1d9__day1____2023.12.22T16.25.50p03.00,8191f1d9,1890.0,10987,0.7128460690449225,2.0680644490229034,3572.5647,532.1318840692744,20.37091060104527,True,0.351167,0.692621,0.311109,0.279672,0.697059,0.533945,0.192426
Old_EEG__8191f1d9__day1____2023.12.22T16.25.50p03.00,8191f1d9,1900.0,10988,0.9221485302535767,2.6575046656370382,4016.1616,598.3723596149362,20.37091060104527,True,0.359738,0.737521,0.233836,0.268366,0.697059,0.565742,0.15051
Old_EEG__8191f1d9__day1____2023.12.22T16.25.50p03.00,8191f1d9,1910.0,10989,1.1086751117438804,3.4636222777526293,2632.652,392.5599158417115,20.37091060104527,True,0.359661,0.73901,0.643934,0.298465,0.697059,0.516793,0.202375
Old_EEG__8191f1d9__day1____2023.12.22T16.25.50p03.00,8191f1d9,1920.0,10990,0.6946126101490295,1.881464920122759,3963.5447,590.438958730111,20.37091060104527,True,0.378761,0.728176,0.399935,0.2796,0.697059,0.523879,0.236409
Old_EEG__8191f1d9__day1____2023.12.22T16.25.50p03.00,8191f1d9,1930.0,10991,0.6969572892323482,2.081800814104863,2785.2144,414.8210267042169,20.37091060104527,True,0.347885,0.738531,0.159496,0.2758,0.697059,0.534686,0.198847
Old_EEG__8191f1d9__day1____2023.12.22T16.25.50p03.00,8191f1d9,1940.0,10992,0.8312342452185268,1.5920688333584405,1364.958,203.06365185135786,20.37091060104527,True,0.34681,0.684818,0.48831,0.409343,0.697059,0.507025,0.259623
Old_EEG__8191f1d9__day1____2023.12.22T16.25.50p03.00,8191f1d9,1950.0,10993,0.7190121306875394,1.4899245878304745,3228.5657,480.85129649959407,20.37091060104527,True,0.353853,0.652024,0.39604,0.428613,0.697059,0.493734,0.277288
Old_EEG__8191f1d9__day1____2023.12.22T16.25.50p03.00,8191f1d9,1960.0,10994,1.043996016790589,5.002062418839336,4209.69,627.4629835981598,20.37091060104527,True,0.397098,0.693721,0.555618,0.335606,0.697059,0.560182,0.260572
Old_EEG__8191f1d9__day1____2023.12.22T16.25.50p03.00,8191f1d9,1970.0,10995,0.7356080432476604,3.551626082611631,2823.785,420.4907315098073,20.37091060104527,True,0.353903,0.729301,0.423936,0.269019,0.697059,0.510232,0.245951
Old_EEG__8191f1d9__day1____2023.12.22T16.25.50p03.00,8191f1d9,1980.0,10996,0.8400796415843628,2.484507052597851,2425.6743,361.16611500354725,20.37091060104527,True,0.398428,0.717097,0.374267,0.267261,0.697059,0.491603,0.243529
Old_EEG__8191f1d9__day1____2023.12.22T16.25.50p03.00,8191f1d9,1990.0,10997,0.6834671839403248,1.7678850161319797,3393.0962,505.4445260813916,20.37091060104527,True,0.439041,0.695175,0.32347,0.270294,0.697059,0.517752,0.22647
Old_EEG__8191f1d9__day1____2023.12.22T16.25.50p03.00,8191f1d9,2000.0,10998,0.765470037405093,1.9953599633934218,4501.292,670.4382144757411,20.37091060104527,True,0.423377,0.711191,0.134024,0.254017,0.697059,0.530023,0.183879
Old_EEG__8191f1d9__day1____2023.12.22T16.25.50p03.00,8191f1d9,2010.0,10999,1.1602590228742964,6.5319455486650915,3768.564,561.9561802010634,20.37091060104527,True,0.410622,0.737114,0.250246,0.283925,0.697059,0.573316,0.16083
Old_EEG__8191f1d9__day1____2023.12.22T16.25.50p03.00,8191f1d9,2020.0,11000,1.0811882659844818,7.2849743077243465,2367.0498,352.9197654156972,20.37091060104527,True,0.417048,0.722425,0.046639,0.265337,0.697059,0.480901,0.110121
Old_EEG__8191f1d9__day1____2023.12.22T16.25.50p03.00,8191f1d9,2030.0,11001,0.6892680832911156,1.694237906278688,1681.6432,250.3653501737534,20.37091060104527,True,0.427131,0.710719,0.423467,0.321679,0.697059,0.477968,0.125518
Old_EEG__8191f1d9__day1____2023.12.22T16.25.50p03.00,8191f1d9,2040.0,11002,0.9651948019153778,4.3037465127503225,627.7561,93.46704974550283,20.37091060104527,True,0.49293,0.619928,0.304645,0.320446,0.697059,0.419463,0.178668
Old_EEG__8191f1d9__day1____2023.12.22T16.25.50p03.00,8191f1d9,2050.0,11003,0.8067059092317834,4.187322399771641,1273.059,189.31749376057684,20.37091060104527,True,0.514154,0.60159,0.669755,0.353558,0.697059,0.406814,0.22397
Old_EEG__8191f1d9__day1____2023.12.22T16.25.50p03.00,8191f1d9,2060.0,11004,0.7294197708212191,4.436587420984051,1756.0148,261.36761673333086,20.37091060104527,True,0.495517,0.644545,0.321634,0.32384,0.697059,0.46683,0.2495
Old_EEG__8191f1d9__day1____2023.12.22T16.25.50p03.00,8191f1d9,2070.0,11005,0.5438771967055983,1.4680662746289932,2125.0493,316.74460667494293,20.37091060104527,True,0.461094,0.683404,0.232563,0.309775,0.697059,0.456242,0.217781
Old_EEG__8191f1d9__day1____2023.12.22T16.25.50p03.00,8191f1d9,2080.0,11006,0.6531971615797328,2.625959687646099,2084.259,310.44285050734794,20.37091060104527,True,0.47093,0.649353,0.301087,0.344952,0.697059,0.495663,0.23184
Old_EEG__8191f1d9__day1____2023.12.22T16.25.50p03.00,8191f1d9,2090.0,11007,0.6458044405200416,1.7090179305325675,2869.2585,427.4507275545434,20.37091060104527,True,0.413064,0.712504,0.353371,0.307258,0.697059,0.485558,0.200846
Old_EEG__8191f1d9__day1____2023.12.22T16.25.50p03.00,8191f1d9,2100.0,11008,1.3238299009698,6.970411256989544,4971.8486,741.6213606543632,20.37091060104527,True,0.414033,0.707057,0.354711,0.28905,0.697059,0.574395,0.18738
Old_EEG__8191f1d9__day1____2023.12.22T16.25.50p03.00,8191f1d9,2110.0,11009,1.030027189268674,4.65914809516229,3881.3467,578.4997340956824,20.37091060104527,True,0.371699,0.700408,0.354393,0.289775,0.697059,0.587681,0.19604
Old_EEG__8191f1d9__day1____2023.12.22T16.25.50p03.00,8191f1d9,2120.0,11010,1.1171875750171554,6.620418102999823,2146.883,320.18039328941927,20.37091060104527,True,0.457855,0.682855,0.113797,0.279885,0.697059,0.502825,0.165154
Old_EEG__8191f1d9__day1____2023.12.22T16.25.50p03.00,8191f1d9,2130.0,11011,0.8547011960562008,2.8974439527855775,4642.571,691.5923631237407,20.37091060104527,True,0.439511,0.700352,0.190345,0.263358,0.697059,0.545334,0.125868
Old_EEG__8191f1d9__day1____2023.12.22T16.25.50p03.00,8191f1d9,2140.0,11012,0.6418116935079013,2.0453929584760258,3416.6294,509.03658349158616,20.37091060104527,True,0.491081,0.690607,0.353692,0.284362,0.697059,0.532722,0.143622
Old_EEG__8191f1d9__day1____2023.12.22T16.25.50p03.00,8191f1d9,2150.0,11013,0.7230122527670786,1.6380290952154768,1761.1948,262.1526936162154,20.37091060104527,True,0.450185,0.682076,0.402879,0.290988,0.697059,0.510747,0.17555
Old_EEG__8191f1d9__day1____2023.12.22T16.25.50p03.00,8191f1d9,2160.0,11014,1.5510620145938812,8.738136036510113,1435.5948,215.05634340558993,20.37091060104527,True,0.520273,0.561571,0.146105,0.288656,0.697059,0.401803,0.157706
Old_EEG__8191f1d9__day1____2023.12.22T16.25.50p03.00,8191f1d9,2170.0,11015,0.9226353570317803,7.127077371134154,1702.149,253.5031571217067,20.37091060104527,True,0.451247,0.652271,0.387677,0.376334,0.697059,0.492422,0.1956
Old_EEG__8191f1d9__day1____2023.12.22T16.25.50p03.00,8191f1d9,2180.0,11016,0.7075147440461682,1.5617921259387764,1695.9349,252.45818150044204,20.37091060104527,True,0.467967,0.653848,0.721806,0.329911,0.697059,0.4709,0.253124
Old_EEG__8191f1d9__day1____2023.12.22T16.25.50p03.00,8191f1d9,2190.0,11017,0.7729787504199866,1.897131905273154,1888.9026,281.08397094336397,20.37091060104527,True,0.478805,0.634015,0.809926,0.340385,0.697059,0.473868,0.338087
Old_EEG__8191f1d9__day1____2023.12.22T16.25.50p03.00,8191f1d9,2200.0,11018,0.777670253340918,3.28374636891993,1605.3505,238.8150672473775,20.37091060104527,True,0.548878,0.579873,0.409545,0.312618,0.697059,0.426965,0.329901
Old_EEG__8191f1d9__day1____2023.12.22T16.25.50p03.00,8191f1d9,2210.0,11019,0.5850386283334521,1.682534283108606,1576.1774,234.85935026261689,20.37091060104527,True,0.48942,0.583504,0.664251,0.304188,0.697059,0.455655,0.361762
Old_EEG__8191f1d9__day1____2023.12.22T16.25.50p03.00,8191f1d9,2220.0,11020,0.5174484689164627,1.3559267555849088,1408.5935,210.02098514614315,20.37091060104527,True,0.4218,0.567529,0.449475,0.329156,0.697059,0.43068,0.355754
Old_EEG__8191f1d9__day1____2023.12.22T16.25.50p03.00,8191f1d9,2230.0,11021,0.544079748543157,1.0088870248686501,1606.1246,239.40593752297613,20.37091060104527,True,0.416789,0.616135,0.487415,0.435161,0.697059,0.448837,0.386413
Old_EEG__8191f1d9__day1____2023.12.22T16.25.50p03.00,8191f1d9,2240.0,11022,1.0716205259740736,4.068200747525796,1908.2897,284.52870722161543,20.37091060104527,True,0.421107,0.655515,0.713917,0.518663,0.697059,0.496071,0.408232
